MSOA code,Total annual income,,,
E02005013," 35,600 ",,,
E02005014," 44,800 ",,,
E02005015," 46,600 ",,,
E02005016," 43,600 ",,,
E02005017," 43,000 ",,,
E02005018," 46,200 ",,,
E02005019," 48,400 ",,,
E02005020," 41,500 ",,,
E02005021," 43,900 ",,,
E02005022," 39,800 ",,,
E02005023," 32,400 ",,,
E02005025," 49,300 ",,,
E02005026," 58,000 ",,,
E02005027," 55,100 ",,,
E02006855," 45,400 ",,,
E02006856," 42,800 ",,,
E02005028," 43,400 ",,,
E02005029," 60,100 ",,,
E02005030," 52,800 ",,,
E02005031," 45,300 ",,,
E02005032," 51,300 ",,,
E02005033," 44,900 ",,,
E02005034," 58,200 ",,,
E02005035," 50,600 ",,,
E02005036," 40,100 ",,,
E02005037," 52,900 ",,,
E02005038," 48,400 ",,,
E02005039," 45,500 ",,,
E02005040," 52,100 ",,,
E02005041," 44,500 ",,,
E02005042," 43,800 ",,,
E02005043," 39,400 ",,,
E02005044," 40,300 ",,,
E02005045," 39,500 ",,,
E02005046," 41,200 ",,,
E02005047," 37,900 ",,,
E02005048," 49,300 ",,,
E02005049," 47,300 ",,,
E02005050," 46,900 ",,,
E02005051," 36,500 ",,,
E02005052," 33,400 ",,,
E02005053," 36,100 ",,,
E02005054," 45,900 ",,,
E02005055," 41,500 ",,,
E02005056," 35,600 ",,,
E02005057," 45,700 ",,,
E02005058," 42,400 ",,,
E02005059," 51,200 ",,,
E02005060," 42,700 ",,,
E02005061," 39,500 ",,,
E02005062," 48,300 ",,,
E02005063," 49,400 ",,,
E02005064," 49,600 ",,,
E02005065," 39,000 ",,,
E02005066," 51,800 ",,,
E02005067," 55,200 ",,,
E02005068," 56,200 ",,,
E02005069," 56,400 ",,,
E02005070," 52,200 ",,,
E02005071," 41,400 ",,,
E02005072," 58,300 ",,,
E02005073," 45,100 ",,,
E02005074," 52,800 ",,,
E02005075," 49,700 ",,,
E02005076," 47,800 ",,,
E02005077," 42,900 ",,,
E02005078," 48,300 ",,,
E02005079," 50,900 ",,,
E02005080," 34,000 ",,,
E02005081," 46,700 ",,,
E02005082," 48,800 ",,,
E02005083," 50,000 ",,,
E02005084," 50,400 ",,,
E02005085," 49,800 ",,,
E02005086," 51,800 ",,,
E02005087," 54,000 ",,,
E02005088," 38,400 ",,,
E02005089," 54,000 ",,,
E02005090," 53,200 ",,,
E02005091," 54,900 ",,,
E02005093," 45,000 ",,,
E02005094," 57,200 ",,,
E02005095," 58,100 ",,,
E02005096," 54,200 ",,,
E02005097," 76,600 ",,,
E02005098," 60,300 ",,,
E02005099," 55,800 ",,,
E02005100," 51,200 ",,,
E02005101," 56,800 ",,,
E02006832," 54,700 ",,,
E02005102," 48,000 ",,,
E02005103," 50,600 ",,,
E02005104," 38,000 ",,,
E02005105," 38,400 ",,,
E02005106," 43,200 ",,,
E02005107," 47,200 ",,,
E02005109," 50,000 ",,,
E02005110," 43,700 ",,,
E02005111," 36,900 ",,,
E02005112," 36,400 ",,,
E02005113," 39,100 ",,,
E02005114," 37,400 ",,,
E02006879," 31,800 ",,,
E02006880," 35,600 ",,,
E02005115," 35,000 ",,,
E02005116," 29,900 ",,,
E02005117," 39,300 ",,,
E02005118," 43,600 ",,,
E02005119," 36,300 ",,,
E02005120," 31,700 ",,,
E02005121," 51,700 ",,,
E02005122," 47,600 ",,,
E02005123," 49,600 ",,,
E02005124," 34,700 ",,,
E02005125," 43,800 ",,,
E02005126," 44,800 ",,,
E02005127," 54,600 ",,,
E02005128," 47,200 ",,,
E02005129," 43,600 ",,,
E02005130," 44,200 ",,,
E02005131," 45,400 ",,,
E02005132," 27,400 ",,,
E02005133," 38,800 ",,,
E02005134," 35,100 ",,,
E02005135," 38,700 ",,,
E02005136," 40,800 ",,,
E02005137," 32,700 ",,,
E02005138," 34,100 ",,,
E02005139," 36,600 ",,,
E02005140," 40,800 ",,,
E02005141," 41,900 ",,,
E02005142," 38,500 ",,,
E02005143," 40,500 ",,,
E02005144," 33,800 ",,,
E02005145," 42,200 ",,,
E02005146," 39,200 ",,,
E02005147," 31,900 ",,,
E02005148," 41,400 ",,,
E02005149," 52,600 ",,,
E02005150," 46,900 ",,,
E02005151," 52,300 ",,,
E02005153," 46,500 ",,,
E02005154," 56,200 ",,,
E02005155," 68,400 ",,,
E02005156," 47,300 ",,,
E02005157," 42,500 ",,,
E02005158," 57,000 ",,,
E02005159," 49,500 ",,,
E02005160," 53,600 ",,,
E02005161," 56,600 ",,,
E02006833," 53,900 ",,,
E02005162," 49,700 ",,,
E02005163," 59,800 ",,,
E02005164," 49,900 ",,,
E02005165," 50,800 ",,,
E02005166," 44,600 ",,,
E02005167," 58,000 ",,,
E02005168," 62,300 ",,,
E02005169," 51,400 ",,,
E02005170," 57,200 ",,,
E02005171," 40,500 ",,,
E02005172," 58,000 ",,,
E02005173," 68,200 ",,,
E02005174," 46,100 ",,,
E02005175," 43,600 ",,,
E02005921," 53,200 ",,,
E02005922," 52,400 ",,,
E02005923," 40,900 ",,,
E02005924," 42,100 ",,,
E02005925," 36,500 ",,,
E02005926," 46,000 ",,,
E02005927," 48,100 ",,,
E02005928," 56,700 ",,,
E02005929," 56,300 ",,,
E02005930," 59,500 ",,,
E02005931," 58,300 ",,,
E02005932," 66,700 ",,,
E02005933," 52,000 ",,,
E02005934," 51,100 ",,,
E02005935," 54,100 ",,,
E02005936," 57,200 ",,,
E02005937," 53,200 ",,,
E02005938," 51,400 ",,,
E02005939," 57,200 ",,,
E02005940," 61,600 ",,,
E02005941," 61,800 ",,,
E02005942," 68,400 ",,,
E02005943," 57,000 ",,,
E02005944," 44,200 ",,,
E02005945," 58,400 ",,,
E02005946," 57,600 ",,,
E02005947," 36,100 ",,,
E02005948," 58,500 ",,,
E02005949," 40,200 ",,,
E02005950," 46,900 ",,,
E02005951," 54,800 ",,,
E02005952," 51,600 ",,,
E02005953," 54,300 ",,,
E02005954," 49,100 ",,,
E02005955," 45,900 ",,,
E02005956," 37,800 ",,,
E02005957," 42,300 ",,,
E02005958," 61,800 ",,,
E02005959," 54,300 ",,,
E02005960," 51,700 ",,,
E02005961," 58,000 ",,,
E02005962," 58,300 ",,,
E02005963," 52,100 ",,,
E02005964," 56,600 ",,,
E02005965," 56,600 ",,,
E02005966," 80,000 ",,,
E02005967," 56,000 ",,,
E02005968," 57,500 ",,,
E02005969," 53,300 ",,,
E02005970," 51,600 ",,,
E02005971," 47,600 ",,,
E02005972," 59,000 ",,,
E02005973," 51,200 ",,,
E02005974," 56,600 ",,,
E02005975," 63,900 ",,,
E02005976," 62,600 ",,,
E02005977," 58,300 ",,,
E02005978," 66,500 ",,,
E02005979," 58,300 ",,,
E02005980," 54,000 ",,,
E02005981," 70,000 ",,,
E02005982," 61,200 ",,,
E02005983," 56,700 ",,,
E02005984," 64,900 ",,,
E02005985," 50,900 ",,,
E02005986," 51,800 ",,,
E02005987," 56,200 ",,,
E02005988," 58,200 ",,,
E02005991," 53,900 ",,,
E02005992," 61,400 ",,,
E02006886," 58,900 ",,,
E02005993," 46,500 ",,,
E02005994," 53,100 ",,,
E02005995," 51,600 ",,,
E02005996," 56,300 ",,,
E02005997," 53,500 ",,,
E02005998," 59,500 ",,,
E02005999," 51,900 ",,,
E02006000," 55,400 ",,,
E02006001," 53,300 ",,,
E02006002," 48,000 ",,,
E02006003," 49,800 ",,,
E02006004," 53,500 ",,,
E02006005," 67,000 ",,,
E02006006," 44,900 ",,,
E02006007," 50,700 ",,,
E02006317," 54,700 ",,,
E02006318," 65,800 ",,,
E02006319," 46,600 ",,,
E02006320," 53,700 ",,,
E02006321," 78,000 ",,,
E02006322," 73,900 ",,,
E02006323," 61,200 ",,,
E02006324," 66,100 ",,,
E02006325," 81,500 ",,,
E02006326," 68,800 ",,,
E02006327," 71,400 ",,,
E02006328," 64,800 ",,,
E02006329," 72,800 ",,,
E02006330," 51,400 ",,,
E02006331," 64,400 ",,,
E02006332," 74,000 ",,,
E02006333," 55,600 ",,,
E02006334," 75,500 ",,,
E02006335," 57,400 ",,,
E02006336," 52,900 ",,,
E02006337," 64,400 ",,,
E02006338," 64,100 ",,,
E02006339," 63,400 ",,,
E02006341," 56,400 ",,,
E02006342," 54,200 ",,,
E02006343," 67,100 ",,,
E02006837," 70,200 ",,,
E02006344," 61,100 ",,,
E02006345," 61,900 ",,,
E02006346," 66,300 ",,,
E02006347," 63,000 ",,,
E02006348," 57,700 ",,,
E02006349," 56,300 ",,,
E02006350," 51,600 ",,,
E02006351," 58,500 ",,,
E02006352," 55,600 ",,,
E02006353," 51,000 ",,,
E02006354," 77,800 ",,,
E02006355," 39,500 ",,,
E02006356," 63,600 ",,,
E02006357," 57,900 ",,,
E02006358," 49,900 ",,,
E02006359," 71,200 ",,,
E02006360," 56,000 ",,,
E02006361," 59,100 ",,,
E02006362," 66,900 ",,,
E02006363," 63,300 ",,,
E02006364," 53,200 ",,,
E02006365," 60,800 ",,,
E02006366," 64,700 ",,,
E02006367," 59,100 ",,,
E02006368," 54,500 ",,,
E02006369," 50,500 ",,,
E02006370," 60,600 ",,,
E02006371," 54,500 ",,,
E02006372," 50,100 ",,,
E02006373," 57,500 ",,,
E02006374," 47,600 ",,,
E02006375," 65,400 ",,,
E02006376," 49,900 ",,,
E02006377," 64,700 ",,,
E02006378," 65,300 ",,,
E02006379," 44,900 ",,,
E02006380," 60,900 ",,,
E02006381," 56,700 ",,,
E02006382," 48,000 ",,,
E02006383," 69,000 ",,,
E02006384," 57,900 ",,,
E02006385," 67,300 ",,,
E02006386," 65,900 ",,,
E02006387," 56,900 ",,,
E02006388," 56,300 ",,,
E02006389," 50,400 ",,,
E02006390," 53,700 ",,,
E02006391," 65,900 ",,,
E02006392," 48,500 ",,,
E02006393," 50,100 ",,,
E02006394," 42,400 ",,,
E02006395," 55,800 ",,,
E02006396," 53,000 ",,,
E02006397," 68,100 ",,,
E02006398," 54,300 ",,,
E02006399," 56,900 ",,,
E02006400," 58,000 ",,,
E02006401," 55,000 ",,,
E02006402," 59,000 ",,,
E02006403," 48,100 ",,,
E02006404," 51,300 ",,,
E02006405," 61,000 ",,,
E02006406," 61,400 ",,,
E02006407," 54,200 ",,,
E02006408," 57,500 ",,,
E02006409," 51,200 ",,,
E02006410," 52,700 ",,,
E02006411," 68,500 ",,,
E02006412," 62,100 ",,,
E02006413," 52,200 ",,,
E02006414," 54,800 ",,,
E02006415," 54,900 ",,,
E02006416," 64,000 ",,,
E02006417," 56,200 ",,,
E02006418," 66,400 ",,,
E02006419," 54,800 ",,,
E02006420," 68,200 ",,,
E02006421," 60,100 ",,,
E02006422," 65,500 ",,,
E02006423," 52,900 ",,,
E02006424," 67,500 ",,,
E02006425," 57,900 ",,,
E02006426," 66,300 ",,,
E02006427," 57,800 ",,,
E02006429," 62,900 ",,,
E02006430," 56,400 ",,,
E02006431," 59,600 ",,,
E02006432," 52,900 ",,,
E02006433," 64,800 ",,,
E02006434," 62,100 ",,,
E02006435," 58,700 ",,,
E02006436," 52,000 ",,,
E02006437," 53,900 ",,,
E02006438," 50,100 ",,,
E02006790," 50,900 ",,,
E02006439," 51,900 ",,,
E02006440," 62,300 ",,,
E02006441," 49,000 ",,,
E02006442," 69,700 ",,,
E02006443," 50,000 ",,,
E02006444," 56,500 ",,,
E02006445," 61,700 ",,,
E02006446," 57,400 ",,,
E02006447," 63,500 ",,,
E02006448," 68,700 ",,,
E02006449," 50,500 ",,,
E02006450," 57,600 ",,,
E02006451," 54,800 ",,,
E02006453," 51,500 ",,,
E02006454," 59,100 ",,,
E02006455," 50,800 ",,,
E02006839," 59,600 ",,,
E02006456," 54,300 ",,,
E02006457," 69,500 ",,,
E02006458," 68,300 ",,,
E02006459," 44,100 ",,,
E02006460," 53,500 ",,,
E02006461," 70,100 ",,,
E02006462," 63,700 ",,,
E02006463," 63,200 ",,,
E02006464," 58,600 ",,,
E02006465," 75,900 ",,,
E02006466," 56,900 ",,,
E02006467," 76,100 ",,,
E02006534," 41,200 ",,,
E02006535," 48,600 ",,,
E02006536," 45,700 ",,,
E02006537," 37,000 ",,,
E02006538," 46,500 ",,,
E02006539," 37,800 ",,,
E02006540," 37,500 ",,,
E02006541," 36,100 ",,,
E02006542," 43,900 ",,,
E02006543," 42,200 ",,,
E02006544," 44,700 ",,,
E02006545," 39,000 ",,,
E02006546," 41,800 ",,,
E02006547," 42,000 ",,,
E02006548," 41,800 ",,,
E02006549," 44,200 ",,,
E02006550," 38,300 ",,,
E02006551," 37,800 ",,,
E02006552," 32,900 ",,,
E02006553," 37,700 ",,,
E02006554," 38,400 ",,,
E02006555," 34,100 ",,,
E02006556," 42,300 ",,,
E02006557," 36,300 ",,,
E02006558," 29,700 ",,,
E02006559," 40,900 ",,,
E02006560," 34,100 ",,,
E02006561," 50,600 ",,,
E02006562," 55,500 ",,,
E02006563," 47,100 ",,,
E02006564," 41,800 ",,,
E02006565," 42,500 ",,,
E02006566," 50,300 ",,,
E02006567," 47,600 ",,,
E02006568," 40,700 ",,,
E02006569," 48,300 ",,,
E02006570," 39,900 ",,,
E02006571," 50,600 ",,,
E02006572," 44,700 ",,,
E02006573," 39,600 ",,,
E02006574," 34,300 ",,,
E02006575," 43,800 ",,,
E02006576," 57,200 ",,,
E02006577," 40,400 ",,,
E02006578," 46,200 ",,,
E02006579," 52,200 ",,,
E02006580," 45,500 ",,,
E02006581," 45,400 ",,,
E02006582," 76,700 ",,,
E02006583," 51,200 ",,,
E02006584," 45,400 ",,,
E02006585," 45,900 ",,,
E02006586," 47,000 ",,,
E02006587," 42,900 ",,,
E02006588," 51,900 ",,,
E02006589," 61,200 ",,,
E02006590," 52,500 ",,,
E02006591," 53,600 ",,,
E02006592," 55,900 ",,,
E02006593," 48,600 ",,,
E02006594," 55,800 ",,,
E02006595," 63,400 ",,,
E02006596," 56,600 ",,,
E02006597," 50,300 ",,,
E02006598," 54,100 ",,,
E02006599," 55,400 ",,,
E02006600," 42,800 ",,,
E02006601," 44,700 ",,,
E02006602," 52,300 ",,,
E02006603," 48,000 ",,,
E02006604," 47,000 ",,,
E02006605," 58,100 ",,,
E02006606," 59,000 ",,,
E02006607," 59,100 ",,,
E02006608," 53,700 ",,,
E02006609," 53,000 ",,,
E02006610," 54,800 ",,,
E02006611," 63,500 ",,,
E02006612," 55,500 ",,,
E02006613," 51,500 ",,,
E02006614," 60,900 ",,,
E02006615," 58,900 ",,,
E02006616," 53,800 ",,,
E02006617," 45,100 ",,,
E02006618," 59,100 ",,,
E02006619," 51,600 ",,,
E02006620," 56,000 ",,,
E02006621," 47,100 ",,,
E02006622," 42,000 ",,,
E02006623," 41,400 ",,,
E02006624," 55,800 ",,,
E02006625," 47,500 ",,,
E02006626," 44,400 ",,,
E02006627," 45,500 ",,,
E02006628," 44,700 ",,,
E02006629," 39,300 ",,,
E02006630," 35,400 ",,,
E02006631," 38,200 ",,,
E02006632," 46,600 ",,,
E02006633," 45,700 ",,,
E02002985," 44,500 ",,,
E02002986," 38,400 ",,,
E02002987," 46,500 ",,,
E02002988," 46,000 ",,,
E02002989," 46,300 ",,,
E02002990," 47,800 ",,,
E02002991," 43,100 ",,,
E02002992," 45,400 ",,,
E02002993," 42,500 ",,,
E02002994," 50,200 ",,,
E02002995," 35,200 ",,,
E02002996," 45,100 ",,,
E02002997," 41,100 ",,,
E02002998," 38,100 ",,,
E02002999," 40,800 ",,,
E02003000," 47,300 ",,,
E02003001," 53,200 ",,,
E02003002," 43,700 ",,,
E02003003," 43,900 ",,,
E02003004," 45,600 ",,,
E02003005," 53,400 ",,,
E02003006," 44,600 ",,,
E02003007," 44,900 ",,,
E02003008," 42,000 ",,,
E02003009," 45,600 ",,,
E02003010," 40,800 ",,,
E02003011," 41,600 ",,,
E02003172," 34,700 ",,,
E02003173," 33,700 ",,,
E02003174," 38,100 ",,,
E02003175," 41,200 ",,,
E02003176," 30,900 ",,,
E02003177," 44,000 ",,,
E02003178," 35,300 ",,,
E02003179," 34,900 ",,,
E02003180," 35,700 ",,,
E02003181," 43,900 ",,,
E02003182," 46,700 ",,,
E02003183," 43,100 ",,,
E02003184," 39,800 ",,,
E02003185," 41,700 ",,,
E02003186," 39,200 ",,,
E02003187," 38,900 ",,,
E02003188," 33,500 ",,,
E02003189," 37,700 ",,,
E02003190," 32,400 ",,,
E02003191," 40,200 ",,,
E02003192," 34,400 ",,,
E02006883," 37,600 ",,,
E02006885," 39,100 ",,,
E02003012," 39,100 ",,,
E02003013," 35,100 ",,,
E02003014," 32,700 ",,,
E02003015," 42,200 ",,,
E02003016," 40,600 ",,,
E02003017," 46,400 ",,,
E02003018," 43,600 ",,,
E02003019," 40,500 ",,,
E02003020," 56,200 ",,,
E02003021," 50,500 ",,,
E02003022," 60,000 ",,,
E02003023," 40,200 ",,,
E02003024," 36,900 ",,,
E02003025," 35,700 ",,,
E02003026," 54,400 ",,,
E02003027," 57,900 ",,,
E02003028," 56,600 ",,,
E02003029," 37,200 ",,,
E02003030," 43,600 ",,,
E02003031," 55,900 ",,,
E02003032," 39,100 ",,,
E02003033," 59,500 ",,,
E02003034," 40,800 ",,,
E02003036," 46,700 ",,,
E02003037," 54,500 ",,,
E02003038," 36,500 ",,,
E02003039," 36,900 ",,,
E02003040," 38,700 ",,,
E02003041," 54,000 ",,,
E02003043," 47,500 ",,,
E02003044," 43,800 ",,,
E02003045," 45,200 ",,,
E02003046," 44,100 ",,,
E02003047," 47,500 ",,,
E02003048," 46,000 ",,,
E02003049," 39,100 ",,,
E02003050," 38,700 ",,,
E02003051," 45,000 ",,,
E02003052," 45,500 ",,,
E02003053," 43,800 ",,,
E02003054," 43,900 ",,,
E02003055," 35,000 ",,,
E02003056," 31,600 ",,,
E02003057," 38,300 ",,,
E02003058," 36,200 ",,,
E02003059," 36,600 ",,,
E02003060," 36,700 ",,,
E02003061," 32,500 ",,,
E02003062," 28,500 ",,,
E02003063," 41,600 ",,,
E02003064," 28,200 ",,,
E02006887," 39,100 ",,,
E02006888," 32,800 ",,,
E02006889," 29,100 ",,,
E02006890," 38,700 ",,,
E02003931," 33,600 ",,,
E02003932," 37,300 ",,,
E02003933," 33,400 ",,,
E02003934," 37,100 ",,,
E02003935," 36,000 ",,,
E02003936," 39,000 ",,,
E02003937," 35,500 ",,,
E02003938," 35,700 ",,,
E02003939," 35,400 ",,,
E02003892," 38,900 ",,,
E02003940," 39,700 ",,,
E02003893," 40,600 ",,,
E02003894," 38,700 ",,,
E02003941," 37,100 ",,,
E02003942," 32,700 ",,,
E02003895," 37,900 ",,,
E02003896," 35,100 ",,,
E02003952," 36,700 ",,,
E02003953," 37,900 ",,,
E02003954," 34,000 ",,,
E02003955," 35,000 ",,,
E02003897," 47,700 ",,,
E02003898," 43,400 ",,,
E02003956," 34,900 ",,,
E02003899," 38,300 ",,,
E02003900," 43,100 ",,,
E02003957," 38,400 ",,,
E02003901," 34,800 ",,,
E02003902," 35,800 ",,,
E02003958," 36,900 ",,,
E02003959," 34,300 ",,,
E02003905," 43,900 ",,,
E02003906," 38,200 ",,,
E02003903," 39,800 ",,,
E02003960," 35,100 ",,,
E02003961," 42,100 ",,,
E02003904," 35,500 ",,,
E02003962," 39,600 ",,,
E02003963," 31,000 ",,,
E02003907," 40,000 ",,,
E02003964," 37,700 ",,,
E02003908," 42,500 ",,,
E02003909," 42,600 ",,,
E02003910," 38,200 ",,,
E02003918," 40,400 ",,,
E02003919," 31,800 ",,,
E02003911," 44,400 ",,,
E02003912," 40,400 ",,,
E02003920," 38,300 ",,,
E02003921," 38,600 ",,,
E02003922," 35,300 ",,,
E02003923," 33,600 ",,,
E02003924," 32,800 ",,,
E02003943," 33,700 ",,,
E02003925," 35,100 ",,,
E02003913," 42,700 ",,,
E02003944," 34,300 ",,,
E02003945," 36,700 ",,,
E02003926," 40,700 ",,,
E02003914," 39,400 ",,,
E02003946," 37,200 ",,,
E02003915," 32,400 ",,,
E02003916," 37,200 ",,,
E02003917," 40,000 ",,,
E02003947," 37,000 ",,,
E02003927," 37,800 ",,,
E02003948," 34,000 ",,,
E02003949," 29,700 ",,,
E02003950," 33,800 ",,,
E02003951," 35,100 ",,,
E02003928," 38,900 ",,,
E02003929," 37,600 ",,,
E02003930," 35,300 ",,,
E02006781," 37,000 ",,,
E02003065," 43,400 ",,,
E02003066," 51,300 ",,,
E02003067," 45,800 ",,,
E02003068," 45,400 ",,,
E02003069," 45,300 ",,,
E02003070," 52,100 ",,,
E02003071," 37,200 ",,,
E02003072," 41,800 ",,,
E02003073," 51,100 ",,,
E02003074," 40,500 ",,,
E02003075," 51,300 ",,,
E02003076," 44,800 ",,,
E02003077," 48,200 ",,,
E02003078," 43,900 ",,,
E02003079," 39,700 ",,,
E02003080," 34,300 ",,,
E02003081," 38,800 ",,,
E02003082," 33,000 ",,,
E02003084," 29,700 ",,,
E02003085," 28,800 ",,,
E02003086," 33,100 ",,,
E02003087," 42,500 ",,,
E02003088," 45,600 ",,,
E02003089," 39,400 ",,,
E02006845," 41,200 ",,,
E02006846," 45,900 ",,,
E02003122," 45,500 ",,,
E02003123," 37,100 ",,,
E02003124," 36,100 ",,,
E02003125," 33,600 ",,,
E02003126," 36,200 ",,,
E02003127," 34,200 ",,,
E02003128," 33,700 ",,,
E02003129," 41,000 ",,,
E02003130," 36,000 ",,,
E02003131," 35,900 ",,,
E02003132," 42,400 ",,,
E02003133," 41,400 ",,,
E02003134," 36,500 ",,,
E02003135," 36,100 ",,,
E02003136," 41,700 ",,,
E02003137," 47,400 ",,,
E02003138," 48,300 ",,,
E02003139," 50,300 ",,,
E02003140," 45,000 ",,,
E02003141," 38,300 ",,,
E02003142," 36,200 ",,,
E02003143," 39,000 ",,,
E02003144," 36,300 ",,,
E02003145," 39,700 ",,,
E02003146," 40,600 ",,,
E02003147," 30,300 ",,,
E02003148," 27,500 ",,,
E02003149," 33,700 ",,,
E02003150," 33,600 ",,,
E02003151," 43,600 ",,,
E02003152," 44,200 ",,,
E02003153," 44,100 ",,,
E02003194," 47,000 ",,,
E02003195," 43,900 ",,,
E02003196," 49,900 ",,,
E02003197," 41,200 ",,,
E02003198," 42,500 ",,,
E02003199," 40,900 ",,,
E02003200," 35,900 ",,,
E02003201," 37,200 ",,,
E02003202," 39,500 ",,,
E02003203," 39,600 ",,,
E02003204," 39,900 ",,,
E02003205," 40,200 ",,,
E02003206," 47,200 ",,,
E02003207," 37,600 ",,,
E02003208," 36,100 ",,,
E02003209," 36,500 ",,,
E02003210," 44,300 ",,,
E02003211," 44,200 ",,,
E02003090," 51,300 ",,,
E02003091," 46,700 ",,,
E02003092," 50,900 ",,,
E02003093," 51,200 ",,,
E02003094," 52,300 ",,,
E02003095," 49,200 ",,,
E02003096," 42,400 ",,,
E02003097," 45,900 ",,,
E02003098," 57,000 ",,,
E02003099," 40,500 ",,,
E02003100," 43,600 ",,,
E02003101," 55,900 ",,,
E02003102," 51,000 ",,,
E02003103," 44,500 ",,,
E02003104," 47,800 ",,,
E02003105," 44,600 ",,,
E02003106," 53,800 ",,,
E02003107," 40,500 ",,,
E02003108," 44,700 ",,,
E02003109," 54,100 ",,,
E02003110," 61,200 ",,,
E02003111," 43,600 ",,,
E02003112," 38,500 ",,,
E02003113," 47,600 ",,,
E02003114," 39,500 ",,,
E02003115," 38,600 ",,,
E02003116," 35,600 ",,,
E02003117," 40,600 ",,,
E02003118," 44,200 ",,,
E02003119," 42,600 ",,,
E02003120," 44,400 ",,,
E02003121," 46,000 ",,,
E02003212," 44,500 ",,,
E02003214," 33,400 ",,,
E02003215," 43,900 ",,,
E02003216," 40,400 ",,,
E02003217," 37,900 ",,,
E02003218," 39,900 ",,,
E02003219," 51,300 ",,,
E02003220," 44,500 ",,,
E02003221," 38,700 ",,,
E02003222," 55,100 ",,,
E02003223," 43,600 ",,,
E02003224," 44,900 ",,,
E02003225," 51,300 ",,,
E02003226," 38,800 ",,,
E02003227," 32,500 ",,,
E02003228," 44,900 ",,,
E02003229," 51,000 ",,,
E02003230," 46,600 ",,,
E02003231," 33,500 ",,,
E02003232," 50,000 ",,,
E02003233," 38,900 ",,,
E02003234," 41,100 ",,,
E02003235," 51,800 ",,,
E02003236," 45,700 ",,,
E02006847," 57,900 ",,,
E02006848," 63,900 ",,,
E02006849," 63,100 ",,,
E02003154," 34,000 ",,,
E02003155," 33,600 ",,,
E02003156," 38,800 ",,,
E02003157," 33,300 ",,,
E02003158," 31,600 ",,,
E02003159," 34,200 ",,,
E02003161," 27,600 ",,,
E02003163," 35,800 ",,,
E02003164," 37,000 ",,,
E02003165," 37,500 ",,,
E02003166," 35,800 ",,,
E02003167," 27,400 ",,,
E02003168," 35,100 ",,,
E02003169," 39,600 ",,,
E02003170," 33,900 ",,,
E02003171," 34,500 ",,,
E02006840," 40,600 ",,,
E02006644," 47,600 ",,,
E02006645," 47,300 ",,,
E02006646," 49,100 ",,,
E02006647," 52,900 ",,,
E02006648," 51,300 ",,,
E02006649," 43,000 ",,,
E02006650," 48,100 ",,,
E02006651," 54,800 ",,,
E02006652," 53,900 ",,,
E02006653," 49,400 ",,,
E02006654," 39,800 ",,,
E02006634," 48,300 ",,,
E02006655," 49,100 ",,,
E02006656," 54,900 ",,,
E02006657," 45,100 ",,,
E02006658," 45,500 ",,,
E02006659," 50,200 ",,,
E02006660," 46,600 ",,,
E02006635," 42,600 ",,,
E02006678," 41,400 ",,,
E02006679," 47,900 ",,,
E02006680," 38,300 ",,,
E02006681," 48,700 ",,,
E02006636," 42,700 ",,,
E02006637," 45,700 ",,,
E02006638," 38,600 ",,,
E02006682," 47,200 ",,,
E02006639," 46,200 ",,,
E02006640," 48,200 ",,,
E02006683," 49,700 ",,,
E02006684," 39,900 ",,,
E02006685," 47,500 ",,,
E02006686," 43,700 ",,,
E02006641," 48,400 ",,,
E02006687," 44,600 ",,,
E02006688," 42,300 ",,,
E02006689," 48,600 ",,,
E02006642," 48,900 ",,,
E02006690," 45,100 ",,,
E02006691," 41,700 ",,,
E02006643," 43,900 ",,,
E02006692," 41,800 ",,,
E02006693," 43,700 ",,,
E02006694," 37,500 ",,,
E02006661," 52,300 ",,,
E02006662," 49,000 ",,,
E02006695," 46,100 ",,,
E02006663," 47,700 ",,,
E02006664," 49,100 ",,,
E02006665," 41,300 ",,,
E02006666," 47,300 ",,,
E02006667," 40,200 ",,,
E02006668," 43,800 ",,,
E02006669," 43,100 ",,,
E02006670," 42,500 ",,,
E02006671," 43,800 ",,,
E02006672," 49,500 ",,,
E02006673," 41,100 ",,,
E02006674," 45,700 ",,,
E02006675," 50,600 ",,,
E02006676," 42,100 ",,,
E02006677," 48,300 ",,,
E02004129," 40,500 ",,,
E02004130," 35,000 ",,,
E02004131," 39,600 ",,,
E02004132," 47,300 ",,,
E02004133," 37,400 ",,,
E02004134," 50,800 ",,,
E02004135," 41,500 ",,,
E02004136," 45,200 ",,,
E02004137," 41,300 ",,,
E02004138," 33,500 ",,,
E02004139," 37,500 ",,,
E02004140," 39,400 ",,,
E02004141," 43,900 ",,,
E02004142," 45,200 ",,,
E02004143," 41,500 ",,,
E02004144," 41,400 ",,,
E02004145," 41,100 ",,,
E02004146," 37,000 ",,,
E02004147," 37,900 ",,,
E02004148," 36,800 ",,,
E02004149," 45,400 ",,,
E02004150," 38,800 ",,,
E02004151," 45,900 ",,,
E02004152," 39,400 ",,,
E02004153," 43,700 ",,,
E02004154," 42,200 ",,,
E02004155," 37,600 ",,,
E02004156," 32,800 ",,,
E02004157," 46,900 ",,,
E02004158," 42,100 ",,,
E02004159," 51,400 ",,,
E02004160," 40,200 ",,,
E02004161," 39,500 ",,,
E02004162," 42,000 ",,,
E02004163," 43,700 ",,,
E02004164," 41,700 ",,,
E02004165," 44,500 ",,,
